codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-28,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-29,5.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-30,1.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2016-12-31,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-01,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-02,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-03,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-04,5.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-05,4.4,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-06,7.9,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-07,25.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-08,6.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-09,0.4,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-10,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-11,6.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-17,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-18,40.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-19,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-20,3.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-01-31,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-01,2.3,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-02,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-03,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-04,0.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-05,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-06,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-07,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-08,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-09,4.3,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-10,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-11,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-12,95.4,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-13,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-14,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-15,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-16,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-17,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-17,0.4,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-17,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-18,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-18,0.0,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-18,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-19,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-19,0.0,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-19,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-20,1.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-20,0.8,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-20,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-21,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-21,0.6,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-21,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-22,0.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-22,39.2,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-22,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-23,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-23,0.4,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-23,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-24,1.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-24,0.2,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-02-24,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-25,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-25,3.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-26,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-26,0.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-27,1.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-27,0.3,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-02-28,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-02-28,5.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-01,2.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-01,10.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-02,0.4,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-02,0.4,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-03,4.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-03,0.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-04,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-04,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-05,3.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-05,0.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-06,0.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-06,1.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-07,7.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-07,33.5,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-08,8.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-08,3.7,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-09,2.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-09,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-10,1.9,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-10,13.9,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-11,1.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-11,45.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-12,2.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-12,3.4,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-13,4.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-13,0.7,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-14,2.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-14,10.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-15,6.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-15,15.3,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-15,0.4,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-16,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-16,0.0,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-16,0.5,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-17,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-17,43.9,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-17,46.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-18,3.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-18,11.5,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-18,4.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-19,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-19,16.1,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-19,23.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-20,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-20,4.1,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-20,60.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-21,0.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-21,0.0,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-21,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-22,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-22,4.7,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-22,1.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-23,6.1,mm
